"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000174130",38.4367469425064,-0.47505386779552,0.462617956637861,-1.0268816006366,0.304476219148882,0.607548397761504
"ENSG00000174132",156.514902155134,0.465452074865086,0.181391402364174,2.56600957266218,0.0102875989006151,0.0657407955062515
"ENSG00000174136",2557.44864888562,-0.998625447475743,0.184200227328587,-5.42141267662139,5.91298798322536e-08,2.25604591363585e-06
"ENSG00000174137",30.6922814178972,0.143026140119092,0.324505364163171,0.440751235308313,0.65939310026624,0.870891122659126
"ENSG00000174145",0,NA,NA,NA,NA,NA
"ENSG00000174151",460.887298057018,0.221126410944353,0.16296195760384,1.35692043833881,0.174806491954313,0.443532303677009
"ENSG00000174156",0,NA,NA,NA,NA,NA
"ENSG00000174165",410.594225765971,0.0392929113722925,0.150383596059992,0.26128455763631,0.79387307428333,0.933540820110082
"ENSG00000174173",229.885145560943,0.154474490695534,0.166311599837308,0.92882571538393,0.352979415351548,0.655694007788445
"ENSG00000174175",0,NA,NA,NA,NA,NA
"ENSG00000174177",174.993871608126,-0.087295562087457,0.213768117158494,-0.408365677949689,0.683005227485102,0.883511996763475
"ENSG00000174197",808.506308364799,-0.109358420431526,0.129501946010811,-0.844453877337074,0.398415826439304,0.697192235892446
"ENSG00000174206",86.6166657372484,-0.194955590940001,0.289695420099007,-0.672967459662886,0.500967993030517,0.771829772733723
"ENSG00000174225",1.6566444734725,0.89590539777687,1.26570430483822,0.707831516691716,0.479049891942656,NA
"ENSG00000174226",0.573050221952144,-0.48164396637289,2.46896082059111,-0.195079631218116,0.845330608162963,NA
"ENSG00000174227",1055.73157659786,0.122478703515021,0.108086265860326,1.13315695144186,0.257148348485849,0.554378895063087
"ENSG00000174231",3901.42216081086,0.112575109338443,0.0858441815131242,1.31138892996763,0.189726396932111,0.465253607761792
"ENSG00000174233",2014.27779281579,0.00533697880600381,0.115372595556881,0.0462586351658578,0.96310410834833,0.990619856178165
"ENSG00000174236",5.98721254212342,-1.38547062707009,0.882810565781903,-1.56938609569425,0.116558001919657,NA
"ENSG00000174238",1713.39601430395,0.262796962717014,0.156939778599113,1.67450830543289,0.0940307434975877,0.305010839638245
"ENSG00000174243",1551.95847224843,0.0984420855389801,0.115309264919598,0.853722253867642,0.393258900727386,0.693027905963848
"ENSG00000174255",3.56828545557758,0.23971036117928,0.858582438863721,0.279193179744651,0.780096577399023,NA
"ENSG00000174276",86.8264350139597,0.115195406489685,0.220803680946981,0.52170962909511,0.601872519302778,0.838865011257591
"ENSG00000174279",0,NA,NA,NA,NA,NA
"ENSG00000174282",4042.18361670492,-0.046227702683624,0.0639258524577115,-0.723145658702084,0.469590400392331,0.748956775836659
"ENSG00000174292",99.5762002305023,0.3056765979587,0.500529331120602,0.61070666383195,0.541393793614213,0.797617984025839
"ENSG00000174306",3453.200286637,1.10706655195522,0.150473919093343,7.35719889948818,1.87809410020265e-13,2.00655260014396e-11
"ENSG00000174307",2074.42954903366,-0.210600472803759,0.168603154124254,-1.24908975693631,0.211632246651297,0.495029218051122
"ENSG00000174325",18.9025120831857,-0.723021419504619,0.481444561540677,-1.50177502720327,0.133155219835391,0.377011741336138
"ENSG00000174326",13.0439492911043,0.970731114916858,0.705671231835042,1.37561384271334,0.168941218705233,0.43429131040062
"ENSG00000174327",31.1120312168723,-0.694003567603044,0.3341064637953,-2.07719287953748,0.0377837608008688,0.165099554913202
"ENSG00000174332",118.601067851929,0.250084451108146,0.559494898618662,0.446982540369143,0.654887666228965,0.868914380139601
"ENSG00000174339",0,NA,NA,NA,NA,NA
"ENSG00000174343",0.106073888419472,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000174348",10641.9541969984,-0.351554003782164,0.153216589911582,-2.29449045945377,0.0217623424524285,0.112334927212689
"ENSG00000174353",258.979987947194,-0.173213967133849,0.147189338833031,-1.17681055236167,0.239271129845325,0.531889220828922
"ENSG00000174358",0,NA,NA,NA,NA,NA
"ENSG00000174370",60.3766977565581,-0.548346006808144,0.247869634498562,-2.2122355080623,0.0269503965869822,0.130947627946694
"ENSG00000174371",17.1815539569834,0.439109759154917,0.680178868127178,0.6455798316169,0.518551502279601,0.782140764226292
"ENSG00000174373",644.515676697535,0.0955394533429738,0.134375421547251,0.710989050251121,0.477091021172543,0.753933976528844
"ENSG00000174384",41.478799532256,0.0486499335321291,0.299405197718831,0.162488607087629,0.870921099282522,0.963343561834195
"ENSG00000174405",339.823563656958,0.134687732412386,0.144577901088322,0.931592804975817,0.351547002903418,0.654393506236535
"ENSG00000174408",0,NA,NA,NA,NA,NA
"ENSG00000174417",0.285550895485038,0.695546456598815,3.52545350230414,0.197292761383528,0.843598443602933,NA
"ENSG00000174418",0,NA,NA,NA,NA,NA
"ENSG00000174428",795.752068266276,-0.022188115263187,0.162716196175356,-0.136360828145683,0.891536038981534,0.968180736574602
"ENSG00000174429",1.11152504064588,0.178351322942273,2.14496290074567,0.0831489080208665,0.933733137478347,NA
"ENSG00000174437",10623.8825067878,1.35360005639249,0.207573312080649,6.52106979854218,6.98076882355498e-11,4.91738343408094e-09
"ENSG00000174442",292.933453362271,-0.248813684834511,0.217128282173995,-1.1459294125264,0.251824360093352,0.547342125949171
"ENSG00000174444",30540.6506482577,-0.0504342155667335,0.148976567113823,-0.338537909308919,0.734957864214348,0.908944704681227
"ENSG00000174446",231.948936168497,-0.0867878339341167,0.17861637143002,-0.485889581337282,0.627045455688338,0.852968923877542
"ENSG00000174448",4.43352126854003,-0.347365444630234,0.753537853062503,-0.460979422889618,0.644813368222778,NA
"ENSG00000174450",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000174453",1.4262962252299,2.37600087089061,1.81944396011545,1.30589395605229,0.191588622234038,NA
"ENSG00000174456",285.124028121148,0.318984178869019,0.140202157593029,2.27517310963894,0.0228955473043541,0.116751873375233
"ENSG00000174460",0,NA,NA,NA,NA,NA
"ENSG00000174469",1.71844471248153,1.84422503688169,2.0960101975188,0.879874076502503,0.378927529610347,NA
"ENSG00000174473",1.81952536967139,-2.45458765357808,1.77062176232719,-1.38628571375511,0.165659677434068,NA
"ENSG00000174482",0.526072708919595,2.61310969388803,3.46161979101926,0.754880619953529,0.450320615035159,NA
"ENSG00000174483",1143.90596514567,-0.0873982195386101,0.0996784256946204,-0.876801764570074,0.380594320503345,0.679328342253761
"ENSG00000174485",1173.27596123371,0.189849433059416,0.143233812329765,1.32545123229932,0.185021534197717,0.45949465876881
"ENSG00000174495",0,NA,NA,NA,NA,NA
"ENSG00000174498",1.80105255026143,-1.27533060499459,1.2570235632278,-1.0145638015884,0.310313801844923,NA
"ENSG00000174500",2.66053127893763,-0.447362927861207,1.34831468468902,-0.331794152315703,0.74004470017329,NA
"ENSG00000174501",135.244253623774,-0.625976334525471,0.22920543986458,-2.73107102037068,0.00631288660227048,0.0452050437784333
"ENSG00000174502",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000174514",19.9466823830211,-1.16989927957907,0.603246820860205,-1.93933766266823,0.0524602356917178,0.207310160912786
"ENSG00000174516",263.591262344453,0.0410382564142263,0.148380278973849,0.276574870313184,0.782106562827283,0.929037152696794
"ENSG00000174521",0.986747229504031,1.56803530574929,2.75985829503839,0.568157904544689,0.569927752258236,NA
"ENSG00000174527",8.51947180186104,0.413343271527021,0.736945322492457,0.560887299113363,0.574874368863744,NA
"ENSG00000174529",19.9074365993012,-0.207573859853732,0.405975377467085,-0.511296673085947,0.60914333425413,0.842663116302411
"ENSG00000174547",468.561521603757,-0.0192888729679509,0.136335309879552,-0.14148112462569,0.887489870413225,0.967050441571933
"ENSG00000174562",0,NA,NA,NA,NA,NA
"ENSG00000174564",52.6520539901962,-0.665013738061096,0.271312288311351,-2.4511006935961,0.0142420106105865,0.0839607826770467
"ENSG00000174567",0.364862628218365,-1.8995328206159,3.25860057521791,-0.582929014087244,0.559941087828193,NA
"ENSG00000174572",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000174574",920.863791302445,0.268492594336655,0.201638738636255,1.33155263791349,0.183007237076686,0.455937589328247
"ENSG00000174576",3.13755393802234,2.51723658428303,1.09211670294034,2.30491537901196,0.0211713131251211,NA
"ENSG00000174579",331.970954960669,0.122681198987799,0.110856823682906,1.10666348639679,0.268439447665952,0.567650856590455
"ENSG00000174586",160.201403762581,0.12714371263069,0.315857754324733,0.402534719790269,0.687290541657023,0.886302401265509
"ENSG00000174599",72.09829568386,-0.3358735616438,0.2747949465471,-1.22226979012597,0.221605619506633,0.508980453052464
"ENSG00000174600",2.23754474560633,-1.15529465891024,1.33213201222971,-0.86725238062294,0.385803741797768,NA
"ENSG00000174606",528.017577240458,0.119915298589649,0.110821864724321,1.08205451052415,0.279228307166232,0.580485467091595
"ENSG00000174607",16.6182660195428,-0.00802012738388312,0.44706527019935,-0.0179394999309762,0.985687117689461,0.995356291395658
"ENSG00000174611",2.25338131854762,-1.22150821205729,1.42416493573163,-0.857701366892431,0.391057385075435,NA
"ENSG00000174628",200.73618753315,0.194909552404034,0.1992020183209,0.97845169465125,0.327850971382428,0.63373362623955
"ENSG00000174640",0.889852960397004,1.63031040210559,2.30750723998666,0.706524501355417,0.479862021345908,NA
"ENSG00000174652",617.56883460794,-0.231741775911411,0.269051342606015,-0.86132919340515,0.389056761423702,0.688107515095406
"ENSG00000174667",0,NA,NA,NA,NA,NA
"ENSG00000174669",21.5228787883399,-0.530246821408574,0.447824788306484,-1.18404973385636,0.236393376239517,0.528237580153332
"ENSG00000174672",7.13499077622607,-1.41187580631159,0.772078483980139,-1.82866876309417,0.0674492446682805,NA
"ENSG00000174677",0,NA,NA,NA,NA,NA
"ENSG00000174678",0,NA,NA,NA,NA,NA
"ENSG00000174684",812.772156710208,0.118768068452676,0.165424192286513,0.717960697350548,0.472781520721007,0.750238488193593
"ENSG00000174695",2194.06724935717,0.233298719382577,0.119611329968665,1.95047341621981,0.0511197188816873,0.203779763301
"ENSG00000174697",122.323402213409,3.02923249884487,0.571737352878096,5.29829384698388,1.16889749240501e-07,4.22504833471931e-06
"ENSG00000174705",3943.44689474896,0.666191866030523,0.239733253105186,2.77888802409161,0.00545453242696028,0.0406539830739732
"ENSG00000174715",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA
"ENSG00000174718",415.910212000117,-0.0418213101009918,0.191070669573222,-0.218878754098703,0.826744496968703,0.947698003428338
"ENSG00000174720",984.535910325377,-0.110132681556549,0.112129589444268,-0.982191071084662,0.326005725595831,0.631684900697418
"ENSG00000174721",13.7908576667509,-0.997885478218709,0.491126460202846,-2.03183000526293,0.0421708684634319,0.178103124059865
"ENSG00000174738",1125.69859809293,-0.640159215541311,0.1653628507934,-3.87123959504732,0.000108283293649691,0.00170296000241389
"ENSG00000174740",107.43540234088,0.147186915471004,0.188405193952629,0.781225359997304,0.434669960703886,0.723769909051663
"ENSG00000174744",505.618698329528,0.304260189968348,0.137243276420784,2.21694058829881,0.0266271516862429,0.129751677055389
"ENSG00000174748",19089.9363649666,-0.0849786917002935,0.114912031445625,-0.739510829555776,0.459596866187664,0.741716929423887
"ENSG00000174749",425.36476826088,0.0237451587206496,0.115940021559908,0.204805539978101,0.837724058486688,0.952859997430033
"ENSG00000174775",188.524048556177,0.448037589583698,0.221076846025018,2.02661471628284,0.0427018303622916,0.179494649135972
"ENSG00000174776",0,NA,NA,NA,NA,NA
"ENSG00000174780",2144.80826126919,-0.249349774775358,0.0939929665866932,-2.65285567452937,0.00798139897664304,0.0543839309017496
"ENSG00000174788",0.726306781637973,-0.471571325341948,2.95027504952064,-0.159839783554611,0.873007284211944,NA
"ENSG00000174791",238.343109373224,-0.563579966843003,0.209164557950493,-2.69443337994382,0.0070508420278548,0.0491870117512027
"ENSG00000174792",4.42382426025674,0.777787351797565,1.1872443722784,0.655119847234937,0.512390594553294,NA
"ENSG00000174796",276.772161197666,-0.31308502246062,0.154156703420311,-2.03095302062206,0.0422597604934202,0.178404541176319
"ENSG00000174799",190.050990595802,-0.218207666117817,0.261205448823568,-0.835387114245099,0.403499782642196,0.700572715852084
"ENSG00000174804",1718.71865161917,0.807313895425556,0.258023030243711,3.12884433092279,0.00175495255758975,0.0165599728876615
"ENSG00000174807",13109.6658744959,-0.667794516563156,0.283854914982411,-2.35259099390453,0.018643127746884,0.101799100201644
"ENSG00000174808",47.403401701555,1.04957235688372,0.578102752618485,1.81554637498219,0.0694399859733835,0.250456915352916
"ENSG00000174827",23.8494711925538,-0.666851304570164,0.370471142314854,-1.80000876830353,0.0718592537188735,0.256253448922143
"ENSG00000174837",2.84957441294772,-2.12557211908654,1.27969047861666,-1.66100487157198,0.0967124683135713,NA
"ENSG00000174839",312.188794925349,0.513351335037434,0.276304662384612,1.85791774415611,0.0631806961712994,0.235103597915069
"ENSG00000174840",477.826023346946,0.191269917900614,0.134571943025427,1.42132092024914,0.155223484383828,0.414394442269183
"ENSG00000174842",128.821313648995,0.00884739575653357,0.215384424166149,0.0410772310522725,0.967234326267916,0.99168789747094
"ENSG00000174844",8.61722751051082,-0.398933116676782,0.950293299330727,-0.419799989074682,0.674631572883051,NA
"ENSG00000174851",752.29829804158,0.0445044778567503,0.153683995465949,0.289584336493978,0.772134251454874,0.925498264026781
"ENSG00000174871",3.52582607577563,-0.237163162093869,1.04660325668424,-0.226602736594981,0.820732664150686,NA
"ENSG00000174876",0.586119308981047,-0.510057720881098,2.12874314053964,-0.239605103672488,0.810636407859574,NA
"ENSG00000174885",0.441160442733088,0.138351748452593,2.60676232220117,0.0530741706960716,0.957672811237501,NA
"ENSG00000174886",1506.48092712162,-0.0281152810558389,0.105570577899686,-0.266317392735637,0.789994779176862,0.931761777335194
"ENSG00000174891",405.738079444666,-0.230226923488006,0.213625950931069,-1.07771046768701,0.281162985596293,0.582577105677338
"ENSG00000174898",0.228697488890791,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000174899",285.220948284876,0.817472772648645,0.298603145136036,2.73765627041948,0.00618787136057695,0.0445203381263363
"ENSG00000174903",2791.04697229576,0.0232816175950295,0.0840814830985369,0.276893517300894,0.781861870502321,0.929037152696794
"ENSG00000174912",5.28560697986071,-0.249655435117791,1.23353680748806,-0.202389935673003,0.839611895772288,NA
"ENSG00000174914",0,NA,NA,NA,NA,NA
"ENSG00000174915",354.788283893823,-0.156273729892913,0.149176158106671,-1.04757845942893,0.294832866118687,0.598390042273521
"ENSG00000174917",460.612048526582,0.195607984180474,0.165759076331453,1.18007404788704,0.237970765409443,0.530712301888679
"ENSG00000174928",53.2729771743981,0.136463304149198,0.378744939977932,0.360303966456026,0.718619833441064,0.901188966222374
"ENSG00000174930",0,NA,NA,NA,NA,NA
"ENSG00000174937",0,NA,NA,NA,NA,NA
"ENSG00000174938",586.786496262694,0.0913334263516539,0.266330947308291,0.342932082338636,0.731649555423938,0.907001106400552
"ENSG00000174939",71.8370278555356,0.361562739083485,0.314609945603795,1.14924128793697,0.250456500274419,0.545494685341894
"ENSG00000174942",0,NA,NA,NA,NA,NA
"ENSG00000174943",149.163541163984,-0.0353000186578579,0.220803102355723,-0.159871026635252,0.872982672320844,0.963954450874824
"ENSG00000174944",22.0887084295109,1.60109641998252,0.435456607416698,3.67682196736172,0.000236157735255343,0.00321639037447294
"ENSG00000174945",12.1210173846076,-1.12108746551316,0.628669024085536,-1.78327135990818,0.0745421411684865,0.26172365850014
"ENSG00000174946",0,NA,NA,NA,NA,NA
"ENSG00000174948",0,NA,NA,NA,NA,NA
"ENSG00000174950",0,NA,NA,NA,NA,NA
"ENSG00000174951",12.5900518397132,0.330136308069203,0.660512892200766,0.49981811402533,0.617203154765258,0.846572746220655
"ENSG00000174953",1001.49678737885,0.103774180085483,0.113332657662082,0.915659989152468,0.359845256671445,0.661655020468432
"ENSG00000174957",0,NA,NA,NA,NA,NA
"ENSG00000174963",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000174970",0,NA,NA,NA,NA,NA
"ENSG00000174977",0.585679053344353,0.507636386837018,3.4991153134561,0.145075638086252,0.8846511527676,NA
"ENSG00000174982",0,NA,NA,NA,NA,NA
"ENSG00000174989",559.360302989584,-0.108168307479525,0.228485488452763,-0.473414343344117,0.635917598716245,0.858145953181638
"ENSG00000174990",18.615305764468,0.764741833866606,0.501080053400997,1.52618694094097,0.126963314785888,0.366677994361609
"ENSG00000174992",1.85785766430713,0.248952011350059,1.47998577882588,0.168212434816475,0.866416158765744,NA
"ENSG00000174996",511.270500597492,0.278441220921876,0.196396621505973,1.41774954572428,0.156263899299149,0.415925615972868
"ENSG00000175003",5.92115910355205,0.103925403168376,0.978920413660117,0.106163281220999,0.915452803602078,NA
"ENSG00000175018",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000175029",1642.7314811453,0.0834066616021249,0.121453118453573,0.686739563908425,0.49224686044419,0.764701887519465
"ENSG00000175040",309.869170836619,-0.180929673294439,0.236164142303822,-0.766118308772188,0.443605909929298,0.730641913998951
"ENSG00000175048",223.132880152947,-0.551362003444916,0.209345354474764,-2.6337436759858,0.00844492141283442,0.0568689794563705
"ENSG00000175054",551.672831754388,-0.031924598295963,0.109189234371744,-0.292378625783501,0.76999714875443,0.923984376664753
"ENSG00000175063",13.3013094131181,0.370167950007987,0.594341050210192,0.622820769114088,0.533402308475435,0.790757435577571
"ENSG00000175065",0,NA,NA,NA,NA,NA
"ENSG00000175066",918.12214072393,0.576818758497902,0.290017715223599,1.98890870529473,0.0467112807337695,0.191638556002304
"ENSG00000175073",722.464985955736,0.274598233997788,0.0905550966316681,3.03238850392611,0.00242626711178886,0.0217173849929328
"ENSG00000175077",0.378404167074618,-1.94677696041163,3.47859745464121,-0.55964422034927,0.575722136172465,NA
"ENSG00000175084",136.868079338916,0.0145439797779929,0.421098244992069,0.0345382103842936,0.972447973032432,0.992232202118018
"ENSG00000175087",65.8141020450981,-0.233592442611023,0.265145103128653,-0.880998516867497,0.378318622738163,0.677736786510588
"ENSG00000175093",0,NA,NA,NA,NA,NA
"ENSG00000175097",0.225903642860357,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000175104",273.31887465201,0.141490244444444,0.155203641859488,0.911642553932729,0.361956913586691,0.663402212990765
"ENSG00000175105",475.883223786033,0.156544957807211,0.0977271295012956,1.60185772984497,0.109187073628122,0.335423576084769
"ENSG00000175106",99.4915900475522,-0.571854036282019,0.290486724762658,-1.96860643717626,0.0489983028005512,0.197940596402867
"ENSG00000175110",455.624815612732,0.0397800402668988,0.102438700624994,0.388330191853224,0.697771697088967,0.891342134987551
"ENSG00000175115",2212.91662819363,-0.0390849373964262,0.085180771419031,-0.458846952725458,0.646344074789422,0.863767124594894
"ENSG00000175121",0,NA,NA,NA,NA,NA
"ENSG00000175130",628.109358917708,-1.11041802480667,0.178858220565531,-6.20837007824211,5.3536956613579e-10,3.21752860282799e-08
"ENSG00000175137",676.585604017884,0.0716864109445686,0.113544463660105,0.631351002362929,0.527811045707371,0.787478897373473
"ENSG00000175143",0,NA,NA,NA,NA,NA
"ENSG00000175155",603.685266854652,0.213291959329348,0.18782303562014,1.1356006393205,0.256123741186151,0.553272580268757
"ENSG00000175161",2.98620743117147,0.210370239471415,1.1121614394949,0.189154408704332,0.849971799120606,NA
"ENSG00000175164",6.28220869205652,-0.325418410159703,0.686081116728424,-0.474314774485355,0.635275457331117,NA
"ENSG00000175166",4221.15981359613,-0.0522430096270025,0.113420976373335,-0.460611531459932,0.64507733685365,0.863198371336428
"ENSG00000175170",5.53413624365306,-0.0580618971110112,0.747986119058587,-0.0776242976060674,0.938126913999446,NA
"ENSG00000175175",2.91002248125313,-0.854176183447745,0.932614565561395,-0.915894105657214,0.35972243865463,NA
"ENSG00000175182",281.62571011782,0.468384180110271,0.205808419680886,2.27582613401589,0.0228564179116395,0.116630879134697
"ENSG00000175183",408.878906933903,0.0287498879313296,0.349909037817269,0.0821638906804788,0.934516387386445,0.982460791341766
"ENSG00000175189",1.82510429543184,1.50818266410272,1.45525947814758,1.03636683818236,0.300031035114834,NA
"ENSG00000175193",463.910922119905,0.234214655392859,0.134468100681858,1.74178600132825,0.0815458971125457,0.27790562821096
"ENSG00000175197",644.267859578971,-1.03705452157517,0.18014716222579,-5.75670750936037,8.57703320834426e-09,4.08487949498031e-07
"ENSG00000175198",312.02048613103,0.081492477467864,0.21964681075801,0.37101598328075,0.710625627068272,0.897317418871851
"ENSG00000175202",0,NA,NA,NA,NA,NA
"ENSG00000175203",2946.41716370636,0.10017766185782,0.11391233344339,0.879427704003666,0.379169416351234,0.677983566781515
"ENSG00000175206",4.3941695839072,-0.917425264717037,0.892498035327402,-1.02792973026601,0.303982883388085,NA
"ENSG00000175213",187.401255368479,-0.199611229667623,0.170339557311318,-1.17184306932774,0.241260067367622,0.534154096512701
"ENSG00000175215",7542.9648627233,-0.00900894864997245,0.113507309246036,-0.0793688856674848,0.936739216187422,0.983222359772576
"ENSG00000175216",2977.07390514909,-0.142263289797741,0.0845248636128585,-1.68309398817059,0.0923568981128326,0.301258932138456
"ENSG00000175220",4764.58792312142,0.309182643048422,0.139982455227003,2.20872424724252,0.0271938268381996,0.131750002387886
"ENSG00000175221",801.431419165686,0.0853826010049754,0.172083733436088,0.496168924860563,0.619775233591319,0.84821562236645
"ENSG00000175224",1981.12883160757,0.267918737730878,0.127205700827244,2.106184990048,0.035188286467129,0.157570539292944
"ENSG00000175229",0.417069072714937,1.21600447925041,3.15308268553953,0.385655753598588,0.699751635964965,NA
"ENSG00000175262",2.48604929756999,-0.73877478583558,1.25132123322594,-0.590395788242959,0.554925333606209,NA
"ENSG00000175264",0.37887661890197,-1.94844047319163,3.47848933808663,-0.560139843425071,0.575384055410841,NA
"ENSG00000175265",1268.99306175121,-0.155317874890219,0.305294113705294,-0.508748344359335,0.610928631115738,0.843193153745278
"ENSG00000175267",8.39541306874001,-0.68594018513016,0.825851213629733,-0.830585671861346,0.406207731738024,NA
"ENSG00000175274",4431.28008762585,0.232679889417786,0.182102068921757,1.27774434851567,0.201339582594835,0.480916006451547
"ENSG00000175279",151.90904413213,-0.104447604600752,0.208506754568616,-0.50093151570483,0.6164193215084,0.845852190291268
"ENSG00000175283",430.977887348957,0.165390419819392,0.114019756459131,1.4505417741238,0.146907498807258,0.401308314971321
"ENSG00000175287",489.097451298799,-0.0124798138523123,0.163456820505562,-0.076349300162043,0.939141204415313,0.983630258704697
"ENSG00000175294",0.903136374591066,2.47492752445785,2.70300698545886,0.915620099308663,0.35986618559391,NA
"ENSG00000175302",0,NA,NA,NA,NA,NA
"ENSG00000175305",18.7750079888659,0.259664672648536,0.473682094619582,0.548183424279686,0.583565962492339,0.826300159119902
"ENSG00000175309",588.695250076801,-0.0440004663565225,0.137067904158868,-0.321012177333097,0.748201162718407,0.915751301872497
"ENSG00000175311",3.76470336517066,-1.14687401559712,0.852399452213754,-1.34546545357179,0.178474970310773,NA
"ENSG00000175315",1.67991734633395,0.11787942854408,1.52083367105184,0.0775097440225348,0.938218039986071,NA
"ENSG00000175318",5.34680364727625,-1.61198776241343,1.00312837625118,-1.60696058508248,0.108063014655871,NA
"ENSG00000175319",0,NA,NA,NA,NA,NA
"ENSG00000175322",107.840012119375,-0.0304094981882561,0.189946298876562,-0.16009523938141,0.872806051230635,0.963954450874824
"ENSG00000175324",505.154476977386,0.385811633495634,0.118949346575711,3.24349519019901,0.00118072804187478,0.0119853392722477
"ENSG00000175325",0,NA,NA,NA,NA,NA
"ENSG00000175329",0,NA,NA,NA,NA,NA
"ENSG00000175334",1008.78654510439,-0.158136663423049,0.117042565925462,-1.35110386697911,0.176662162928916,0.446520103063824
"ENSG00000175336",1.4015722058826,-0.819625489648509,1.65919589271998,-0.493989584499795,0.621313535279428,NA
"ENSG00000175344",6.05857647898261,-1.83166437871356,1.33771655037415,-1.36924700393462,0.170922077698496,NA
"ENSG00000175348",1310.55766625089,0.395458147346735,0.125158687490603,3.15965399826062,0.00157956599598481,0.0151792684068464
"ENSG00000175352",161.886221789294,0.200263223711691,0.273540310447161,0.732115948045526,0.464097800517103,0.745234584151265
"ENSG00000175354",295.293507474558,-0.0382911269734501,0.140377137023697,-0.272773243459057,0.785027528485462,0.930155055461768
"ENSG00000175356",98.3973097033746,0.461004581682167,0.523781509569215,0.880146727709653,0.378779828184734,0.677736786510588
"ENSG00000175376",299.608056224237,0.0604781168932988,0.130014573776767,0.46516413611553,0.641813919493143,0.861693267557954
"ENSG00000175387",1602.43794771835,-0.032155475762989,0.0899130922559597,-0.357628404898483,0.72062141833289,0.902266152500961
"ENSG00000175390",2257.44775188507,0.0391545465139903,0.100927463032346,0.387947396452852,0.698054962250119,0.891478404863652
"ENSG00000175393",0,NA,NA,NA,NA,NA
"ENSG00000175395",394.901962419598,0.023881404379787,0.182164025254789,0.131098356804449,0.895697501025012,0.970012056313547
"ENSG00000175398",0,NA,NA,NA,NA,NA
"ENSG00000175414",597.838253931504,-0.0503781732245238,0.227719949523457,-0.221228633371599,0.824914415346869,0.947226300322448
"ENSG00000175416",922.881368559555,0.355202624544902,0.142822798473335,2.48701627710521,0.0128819504946883,0.0782579784364439
"ENSG00000175426",15.5875680956475,0.217415911747528,0.667191788485259,0.325867187665982,0.744524842232939,0.914182012446396
"ENSG00000175445",16.1773641667071,0.133596318490272,1.59013531439732,0.0840156917972143,0.93304395562891,0.981793282012079
"ENSG00000175449",27.567428922313,0.121237597374067,0.372288774717258,0.325654721838292,0.744685604988523,0.914182012446396
"ENSG00000175455",1855.89759802697,-0.294525982978398,0.135890333442953,-2.16737994172367,0.0302058954302654,0.142203383988614
"ENSG00000175463",23.1854907381924,0.0996127327572656,0.465816990543051,0.213845211273073,0.830667766862163,0.949843880958999
"ENSG00000175467",1063.59606304095,0.0232582335187641,0.132536256857701,0.175485818523875,0.860697913054004,0.960047480752025
"ENSG00000175470",513.03535702151,0.0022369691350194,0.13075977639538,0.0171074714004974,0.986350878469753,0.995709556936763
"ENSG00000175471",157.920966648959,1.81593251275849,0.465083419144193,3.90453075299914,9.44083870887695e-05,0.00152269970442962
"ENSG00000175482",693.786100877775,0.880371263672838,0.14180127438442,6.20848626004706,5.34973991062476e-10,3.21752860282799e-08
"ENSG00000175485",0.106073888419472,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000175489",10.9686083617095,-2.08790564495922,0.694920106635455,-3.00452616786135,0.00265994876565197,0.0232591940275976
"ENSG00000175497",1.56484270039882,0.762817899655791,1.35932807471479,0.561172768991652,0.574679764651749,NA
"ENSG00000175505",127.264096244033,-0.0744046383893574,0.19570991412181,-0.380178177090446,0.703813157393168,0.894219864633967
"ENSG00000175509",0.106546340246823,-0.547972797545101,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000175513",9.44811161744727,-1.14200110345798,0.623609440318662,-1.83127616361039,0.0670593335787375,NA
"ENSG00000175514",0,NA,NA,NA,NA,NA
"ENSG00000175518",10.5413325089201,0.157476670804832,0.502949350525411,0.313106420438406,0.75419981137745,0.918638904882699
"ENSG00000175520",0,NA,NA,NA,NA,NA
"ENSG00000175535",0,NA,NA,NA,NA,NA
"ENSG00000175536",10.8229779824363,-0.152039067946658,0.627391394226854,-0.242335278018945,0.808520380362596,0.939541253785891
"ENSG00000175538",158.402125940673,-1.23148701921979,0.250416152907109,-4.91776191321256,8.75392899363799e-07,2.46427982543954e-05
